,Gender,Seeking,Age,Pictures,Profile Visits,Kisses,Fans,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,Country,City,Location,distance,isFlirtstar,isHighlighted,isInfluencer,isMobile,isNew,isOnline,isVip,lang_count,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,Verified,lastOnlineDate,lastOnlineTime,User ID,Under 25
1658,F,M,21,5,3275,390,0,False,True,False,CH,Lausanne,Cheseaux-sur-Lausanne,7.9,0,0,0,1,0,0,0,1,True,False,False,False,False,False,1,2015-04-06T10:42:30Z,1428316950.0,54eae1851c0ba0cc248b4f95,1
1659,F,M,20,4,3679,68,0,True,True,True,DE,Frankfurt am Main,Frankfurt am Main,429.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,2015-04-06T14:24:03Z,1428330243.0,54fc7ce10b6ea151568b4e84,1
1660,F,M,20,3,3413,235,2,True,True,True,FR,Mercury,Mercury,97.0,0,0,0,1,0,1,0,1,True,False,False,False,False,False,0,2015-04-26T18:40:06Z,1430073606.0,551f49b5180ba0e7488b4767,1
1661,F,none,26,2,440,8,0,True,True,False,DE,Köln,Oberkirch,247.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T16:03:34Z,1428336214.0,54eb63a20a6ea1597f8b4db3,0
1662,F,M,22,1,878,25,0,False,True,False,CH,Bern,Bern,77.5,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T15:10:16Z,1428333016.0,54eb7ae0066ea1f1568b4d76,1
1663,F,none,22,1,5136,280,8,False,True,True,DE,Bingen am Rhein,Weisel,411.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T16:14:00Z,1428336840.0,54eb7c07ca6da1ee738b45a4,1
1664,F,M,21,2,2895,86,0,False,False,True,CH,Brislach,Sissach,137.0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,0,2015-03-29T14:55:37Z,1427640937.0,54eb7e551b0ba079418b471b,1
1665,F,M,26,5,2236,118,0,True,False,False,CH,Zürich,Zürich,173.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T16:11:26Z,1428336686.0,54eb8cc10b6ea1b9748b4e87,0
1666,F,none,23,4,3098,47,0,True,False,False,DE,Hamburg,Burgdorf,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,1,2015-04-27T19:13:45Z,1430162025.0,551a8700160ba0905f8b4580,1
1667,F,M,21,1,1037,40,0,True,True,False,CH,Lausanne,Echallens,13.6,0,0,0,1,0,0,0,1,True,False,False,False,False,False,0,2015-04-01T20:44:20Z,1427921060.0,54f32ba40a6ea15a1b8b4d7d,1
1668,F,M,22,4,759,51,0,True,True,False,CH,Lausanne,Lausanne,0.1,0,0,0,1,0,0,0,1,True,False,False,False,False,False,0,2015-04-06T14:44:27Z,1428331467.0,54ebccea0a6ea169918b4822,1
1669,F,M,25,3,4182,205,0,False,False,False,CH,Küssnacht am Rigi,Küssnacht am Rigi,151.0,0,0,0,0,0,0,1,1,False,False,True,False,False,False,0,2015-04-19T15:09:47Z,1429456187.0,54f48d91140ba0a8418b4a35,0
1670,F,M,25,4,1042,35,0,False,True,False,CH,Luzern,Littau,137.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,2015-04-08T15:34:01Z,1428507241.0,54fc35af170ba015228b4cc1,0
1671,F,M,23,3,4303,221,0,True,False,False,DE,Stuttgart,Grenchen,93.3,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,2015-04-26T13:18:24Z,1430054304.0,553b06b21a0ba0c40b8b4684,1
1672,F,M,23,9,3725,236,0,False,True,False,DE,Eilendorf,Aachen,475.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T16:08:38Z,1428336518.0,55045428140ba0102b8b45ed,1
1673,F,M,25,3,1477,47,0,False,True,False,DE,Laupheim,Ochsenhausen,303.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T16:13:54Z,1428336834.0,5520016c1c0ba04c968b4814,0
1674,F,M,19,8,1912,99,14,True,True,False,DE,Ditzingen,Ditzingen,313.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,2015-04-06T14:23:46Z,1428330226.0,550967d2c76da1520c8b4e8b,1
1675,F,M,20,2,604,25,0,True,True,True,FR,Albertville,Gilly-sur-Isère,101.0,0,0,0,1,0,1,0,1,True,False,False,False,False,False,0,2015-04-06T15:29:33Z,1428334173.0,54ecd10dc46da1845a8b4568,1
1676,F,M,25,4,2108,111,0,True,False,False,CH,Zürich,Glattbrugg,0.0,0,0,0,1,0,0,0,1,False,True,False,False,False,False,1,2015-04-08T13:15:43Z,1428498943.0,551eaa3d0b6ea13b558b4f94,0
1677,F,M,25,6,1354,64,0,True,False,False,CH,Bern,Ittigen,81.2,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T12:25:08Z,1428323108.0,54ecd92e150ba0021c8b4b4b,0
1678,F,M,23,3,2941,85,1,False,True,False,DE,Limburg,Limburg a.d. Lahn,443.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,2015-04-26T18:51:13Z,1430074273.0,54f648a6c76da1b5498b4754,1
1679,F,M,19,8,2346,52,0,False,True,True,CH,Zürich,Zürich,0.0,0,0,0,1,0,1,1,1,False,False,True,False,False,False,1,2015-04-26T11:41:48Z,1430048508.0,5538234fe86da1aa438b48f5,1
1680,F,M,21,1,781,11,0,False,False,False,DE,Essingen,Essingen,359.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T14:31:16Z,1428330676.0,54eda55be66da1e1668b456f,1
1681,F,M,22,2,2288,38,0,True,True,True,CH,Zürich,Bülach,182.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,2015-04-06T04:37:49Z,1428295069.0,54eda914c56da1ec298b485a,1
1682,F,M,24,1,854,55,0,False,True,True,FR,Annemasse,Saint-Cergues,39.3,0,0,0,0,0,0,0,1,True,False,False,False,False,False,0,2015-04-07T09:57:11Z,1428400631.0,54efc552160ba02e688b480c,1
1683,F,M,19,24,6066,240,0,True,True,True,DE,Freiburg im Breisgau,Freiburg im Breisgau,190.0,0,0,0,0,0,1,0,3,True,True,True,False,False,False,1,2015-04-19T11:42:34Z,1429443754.0,5526cd7a170ba092158b487b,1
1684,F,M,19,3,1681,123,0,False,True,False,CH,La Chaux-de-Fonds,Boudevilliers,58.3,0,0,0,0,0,0,0,1,True,False,False,False,False,False,1,2015-04-07T10:15:31Z,1428401731.0,5503e353150ba00e0d8b4742,1
1685,F,M,24,1,1232,27,0,True,False,False,DE,Ludwigshafen am Rhein,Mutterstadt,349.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T16:05:32Z,1428336332.0,55228c6b140ba099048b4e45,1
1686,F,M,22,3,1258,36,0,True,False,False,DE,Königstein im Taunus,Sölden,337.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T15:55:24Z,1428335724.0,54ee4e60160ba00c528b4c14,1
1687,F,M,24,1,1472,44,0,True,True,False,CH,Bern,Bern,77.8,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,2015-04-19T10:52:20Z,1429440740.0,54ee25e2e96da15c6c8b4764,1
1688,F,M,23,6,3434,177,0,True,True,True,FR,Lyon,Châtillon,169.0,0,0,0,1,0,1,0,1,True,False,False,False,False,False,0,2015-04-19T11:51:47Z,1429444307.0,5513e4b3cb6da190438b4efb,1
1689,F,M,21,3,1805,92,0,False,True,False,DE,Erkheim,Mindelheim,336.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T14:27:28Z,1428330448.0,551928ca170ba02f048b4f0c,1
1690,F,M,22,7,409,2,1,False,True,False,IT,Moncalieri,Moncalieri,185.0,0,0,0,1,0,0,0,1,False,False,False,True,False,False,1,2015-04-24T03:35:22Z,1429846522.0,55344991180ba07a758b48d0,1
1691,F,F,23,4,2612,217,1,False,False,False,FR,Lyon,Lyon,162.0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,0,2015-04-27T19:31:40Z,1430163100.0,54ef2206cd6da12a748b45a9,1
1692,F,M,22,6,3405,88,0,False,True,False,CH,Berikon,Berikon,161.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,2015-04-07T20:47:33Z,1428439653.0,551849a1e86da154148b4596,1
1693,F,M,23,9,4384,201,0,True,False,False,CH,Ardon,Winterthur,192.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T15:57:30Z,1428335850.0,5506de0b066ea1720d8b4e37,1
1694,F,M,20,3,1373,69,0,True,True,True,FR,Bressey-sur-Tille,Bressey-sur-Tille,0.0,0,0,0,1,0,1,1,1,True,False,False,False,False,False,1,2015-04-26T11:06:46Z,1430046406.0,55206b58e86da12c588b46ac,1
1695,F,M,24,5,2762,185,0,True,True,False,CH,Penthaz,Penthaz,11.7,0,0,0,1,0,0,0,1,True,False,False,False,False,False,1,2015-04-25T20:20:41Z,1429993241.0,54ef5b02c56da1d7768b48b5,1
1696,F,M,26,6,1810,60,1,False,False,True,DE,Frankfurt am Main,Frankfurt am Main,431.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T16:11:19Z,1428336679.0,54ef7e53190ba0dd6f8b4a2c,0
1697,F,M,22,1,750,48,0,False,True,False,CH,Genève,Genève,53.1,0,0,0,1,0,0,0,1,True,False,False,False,False,False,0,2015-04-06T18:23:22Z,1428344602.0,550af1180b6ea1de528b4657,1
1698,F,M,21,13,4976,344,0,False,False,True,CH,Thun,Langenthal,117.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,2015-04-26T19:01:13Z,1430074873.0,551e8bafc76da1b12b8b4a01,1
1699,F,M,20,4,2343,31,0,True,False,False,CH,Langenthal,Langenthal,117.0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,0,2015-04-08T11:40:48Z,1428493248.0,5500ba83170ba044788b49de,1
1700,F,M,26,4,5215,243,0,True,True,False,DE,Köln,Köln,492.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,2015-04-06T16:01:08Z,1428336068.0,5516752fc96da1d2048b480f,0
1701,F,M,23,1,3593,111,0,False,True,True,CH,Adliswil,Adliswil,168.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,2015-04-05T19:21:11Z,1428261671.0,54f04aa8086ea1d73c8b4be9,1
1702,F,M,24,3,1917,166,0,True,True,True,FR,Yssingeaux,Unieux,222.0,0,0,0,1,0,1,0,1,True,False,False,False,False,False,1,2015-04-06T14:47:17Z,1428331637.0,551af952c96da10f2c8b462d,1
1703,F,M,20,2,2893,176,0,False,False,True,CH,Bern,Bern,77.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,2015-04-06T14:32:32Z,1428330752.0,54f0a944066ea187308b4949,1
1704,F,none,24,2,2551,288,0,False,False,True,CH,Lörrach,Lörrach,142.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T14:57:40Z,1428332260.0,54f0ae4fca6da1d81d8b45be,1
1705,F,M,20,1,809,11,0,True,True,False,DE,Rheinhausen,Rheinhausen,206.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-26T11:15:53Z,1430046953.0,54f0d560ca6da12e978b4ac5,1
1706,F,M,25,4,1793,39,0,True,True,True,DE,Heidelberg,Heidelberg,357.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,1,2015-04-06T16:02:56Z,1428336176.0,54f0f513170ba09c3d8b46ba,0
1707,F,M,23,8,2668,67,3,False,True,True,DE,Ulm,Hüttisheim,320.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T14:54:05Z,1428332045.0,550c4bf5cb6da1db278b4e58,1
1708,F,none,23,9,2793,12,0,True,True,True,DE,Stuttgart,Stuttgart,314.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,2015-04-27T19:24:43Z,1430162683.0,54f0ff5a1a0ba0a53f8b4688,1
1709,F,M,27,21,8755,661,0,True,False,False,AT,Hohenems,Hohenems,249.0,0,0,0,1,0,1,0,1,False,True,False,False,False,False,0,2015-04-26T18:46:35Z,1430073995.0,553bc1901c0ba0130c8b51f6,0
1710,F,M,22,4,1739,95,0,False,True,False,CH,Aarau,Aarau,144.0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,1,2015-04-11T22:02:34Z,1428789754.0,5523679f150ba024738b4983,1
1711,F,M,24,6,3351,150,1,True,False,False,CH,Kloten,Kloten,0.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,2015-04-22T03:17:53Z,1429672673.0,54f1ed7a086ea1621a8b487e,1
1712,F,M,22,5,406,6,0,True,True,True,CH,Nendaz,Nendaz,62.2,0,0,0,1,0,1,0,1,True,False,False,False,False,False,1,2015-04-11T22:37:34Z,1428791854.0,5522d0a5cb6da1a6348b46e6,1
1713,F,M,25,2,538,51,1,True,True,True,CH,Bern,Bern,76.1,0,0,0,1,0,0,0,3,True,False,True,True,False,False,0,2015-05-02T19:56:04Z,1430596564.0,54f3577a0b6ea122828b4bbf,0
1714,F,M,21,3,1117,18,0,True,True,True,DE,Alzey,Alzey,373.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T14:47:57Z,1428331677.0,54f2291ec86da18f248b4c25,1
1715,F,none,19,8,1776,94,0,False,True,False,IT,Calolziocorte,Vercurago,229.0,0,0,0,1,0,1,0,1,False,False,False,True,False,False,1,2015-04-06T14:23:24Z,1428330204.0,55057ba51b0ba0a3168b48b3,1
1716,F,M,22,6,1162,13,0,True,False,False,DE,Breisach am Rhein,Breisach am Rhein,183.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,2015-04-07T07:02:19Z,1428390139.0,5515d0c5cb6da1566d8b45aa,1
1717,F,M,23,5,1009,22,0,True,True,False,CH,Spiez,Spiez,82.1,0,0,0,0,0,0,0,1,False,False,True,False,False,False,0,2015-04-08T12:49:39Z,1428497379.0,55219daa170ba07f338b47d9,1
1718,F,M,23,8,1034,29,0,False,False,False,DE,Ludwigsburg,Tamm,326.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T16:05:29Z,1428336329.0,54f22ba3cc6da114298b4581,1
1719,F,M,23,4,1047,32,1,True,True,True,DE,Köln,Swisttal,463.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T15:56:58Z,1428335818.0,54f2b741c76da1d3648b46fa,1
1720,F,M,20,3,3046,129,0,True,True,True,CH,Zürich,Zürich,173.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,2015-04-19T10:05:45Z,1429437945.0,54fca8da180ba0b0688b46f9,1
1721,F,M,21,4,7689,224,1,False,True,False,DE,Mannheim,Rechberghausen,333.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,1,2015-04-06T14:54:34Z,1428332074.0,550e0540086ea16e738b45af,1
1722,F,M,23,2,909,73,0,True,False,False,FR,Drap,Les Vues,40.2,0,0,0,1,0,0,0,1,True,False,False,False,False,False,0,2015-03-30T16:38:27Z,1427733507.0,54f253a1ea6da113748b4660,1
1723,F,M,26,2,3050,154,12,True,True,True,CH,Chézard-Saint-Martin,Chézard-Saint-Martin,64.3,1,1,0,1,0,1,1,1,True,False,False,False,False,False,1,2015-04-06T15:56:23Z,1428335783.0,54fc1290150ba0855f8b4cd2,0
1724,F,M,23,6,1359,59,0,True,True,True,DE,Lörrach,Lörrach,144.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-11T22:40:30Z,1428792030.0,5528275cc46da16b788b4f1b,1
1725,F,M,22,1,2221,70,0,True,False,False,DE,Düsseldorf,Erlensee,440.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,2015-04-06T16:00:47Z,1428336047.0,55218d60160ba07b688b4d43,1
1726,F,M,23,4,3276,541,0,False,False,False,FR,Toulon,Toulon,382.0,0,0,0,1,0,1,0,1,True,False,False,False,False,False,0,2015-04-06T15:02:36Z,1428332556.0,54f2b2e7096ea1d90b8b456e,1
1727,F,M,19,3,1614,47,0,True,True,False,DE,Kaiserslautern,Grünstadt,359.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,2015-04-06T14:28:28Z,1428330508.0,551e4dd2c86da1d1428b488f,1
1728,F,M,19,1,351,8,0,False,False,True,DE,Troisdorf,Troisdorf,479.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T14:26:06Z,1428330366.0,55105c09150ba08d588b4f02,1
1729,F,M,22,6,731,9,0,False,False,False,FR,Besançon,Besançon,94.0,0,0,0,1,0,0,0,1,True,False,False,False,False,False,1,2015-04-06T19:29:04Z,1428348544.0,55214cee086ea1c74f8b4b4b,1
1730,F,M,24,8,2337,103,0,False,True,False,CH,Giornico,Faido,165.0,0,0,0,1,0,1,0,1,False,False,False,True,False,False,0,2015-04-26T10:49:31Z,1430045371.0,551719f4160ba0d8118b4dfb,1
1731,F,none,24,1,2592,99,0,False,True,False,DE,Weißenthurm,Weißenthurm,0.0,0,0,0,0,0,1,1,1,False,False,True,False,False,False,0,2015-04-27T19:27:25Z,1430162845.0,54f2f781ea6da191938b474b,1
1732,F,M,22,2,1374,50,0,True,False,False,DE,Siegburg,Siegburg,479.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T14:52:28Z,1428331948.0,54f30065c46da148128b4bd4,1
1733,F,M,21,5,2115,100,0,True,False,False,CH,Berne,Berne,77.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,2015-04-07T12:17:20Z,1428409040.0,54fbda56ca6da112028b45d1,1
1734,F,M,23,5,3062,112,0,False,False,False,CH,Zürich,Merenschwand,155.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T14:59:21Z,1428332361.0,55144d18c86da161308b4a83,1
1735,F,M,21,3,1481,64,0,False,True,False,CH,Berne,Köniz,73.7,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T12:22:14Z,1428322934.0,550dbd18180ba089258b4673,1
1736,F,M,24,4,1281,63,0,True,True,True,DE,Homburg,Homburg,315.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T15:03:45Z,1428332625.0,54f31d90ca6da195578b48fa,1
1737,F,M,22,11,3006,62,0,True,False,False,CH,Bern,Kloten,179.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,2015-04-26T09:21:11Z,1430040071.0,552d47500c6ea10b168b4b1a,1
1738,F,M,21,1,1810,52,0,True,False,False,CH,Zürich,Zürich,173.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T15:00:13Z,1428332413.0,551d9ceb140ba0ed118b481c,1
1739,F,M,23,7,1737,181,0,False,False,True,CH,Schwarzenburg,Schwarzenburg BE,63.2,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-07T12:27:06Z,1428409626.0,54f34323086ea11d5e8b4610,1
1740,F,none,20,5,1190,46,0,True,True,True,DE,Blumberg,Bonndorf,193.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,2015-04-08T14:33:38Z,1428503618.0,552130af1a0ba007658b49be,1
1741,F,M,24,4,1695,72,0,True,True,True,IT,Aosta,Aosta,102.0,0,0,0,1,0,0,0,1,False,False,False,True,False,False,0,2015-04-25T22:31:13Z,1430001073.0,5500b6e3cb6da17f828b4c25,1
1742,F,F,23,4,2040,385,1,True,True,True,CH,Winterthur,Winterthur,192.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,2015-04-27T19:06:04Z,1430161564.0,54f35b121c0ba0db3b8b4618,1
1743,F,M,21,7,2428,49,0,True,True,False,DE,Frankfurt am Main,Frankfurt am Main,428.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T14:56:35Z,1428332195.0,54f78358180ba087248b4a79,1
1744,F,M,19,9,4586,177,0,True,True,True,CH,Bern,Köniz,77.0,0,0,0,1,0,1,1,1,False,False,True,False,False,False,1,2015-04-26T18:36:39Z,1430073399.0,552d95e21a0ba0a9478b4a8b,1
1745,F,M,24,2,338,6,0,True,False,False,DE,Mainz,Zornheim,393.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T14:59:58Z,1428332398.0,54f37d7ec86da1d8188b4a5c,1
1746,F,M,19,5,1375,33,0,False,True,True,IT,Torino,Torino,183.0,0,0,0,0,0,0,0,1,False,False,False,True,False,False,0,2015-04-06T07:25:39Z,1428305139.0,550ecdddc76da1643a8b47e0,1
1747,F,M,21,4,1135,13,2,True,True,False,DE,Binzgen,Waldshut-Tiengen,172.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,2015-04-06T02:00:19Z,1428285619.0,54f3e97de86da1827e8b4dcb,1
1748,F,M,20,3,1093,66,3,True,True,False,FR,Besançon,Besançon,92.7,0,0,0,1,0,1,0,1,True,False,False,False,False,False,0,2015-04-06T15:48:18Z,1428335298.0,54f44cdb1b0ba0d1088b4ea9,1
1749,F,M,21,4,1075,85,0,True,False,False,FR,Dijon,Dijon,149.0,0,0,0,0,0,0,0,1,True,False,False,False,False,False,0,2015-04-05T22:56:58Z,1428274618.0,55155d78190ba01a468b4dfb,1
1750,F,M,24,4,1475,31,3,True,True,True,CH,Wädenswil,Au ZH,173.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-26T18:51:36Z,1430074296.0,54f47a280b6ea170788b4bfd,1
1751,F,M,20,4,7932,297,8,True,False,False,CH,Zürich,Zürich,177.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,2015-04-19T06:31:58Z,1429425118.0,5522b1d91b0ba090698b4c32,1
1752,F,M,22,6,2997,76,0,True,False,False,DE,Wiesbaden,Wiesbaden,409.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,2015-04-06T14:57:23Z,1428332243.0,55207d39170ba0aa578b46b9,1
1753,F,M,25,9,6387,183,2,True,False,False,CH,Bremgarten,Bremgarten,160.0,0,0,0,1,0,1,1,1,False,False,True,False,False,False,0,2015-04-26T11:48:20Z,1430048900.0,552bd7c0c56da1c7368b4e38,0
1754,F,M,23,2,1009,31,0,False,True,False,DE,Emmendingen,Emmendingen,200.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T15:00:14Z,1428332414.0,54f4abd0066ea174698b4e8e,1
1755,F,M,23,9,906,11,0,True,True,False,CH,Suhr,Suhr,0.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,2015-04-07T17:24:47Z,1428427487.0,54f4b2000b6ea1305e8b46ed,1
1756,F,M,26,2,1280,51,0,True,True,True,CH,Hergiswil,Hergiswil,138.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,2015-04-06T16:10:55Z,1428336655.0,55146ba90b6ea159968b45f4,0
1757,F,M,23,2,989,40,0,True,True,False,FR,Cluses,Cluses,51.2,0,0,0,1,0,0,0,1,True,False,False,False,False,False,0,2015-04-06T12:09:26Z,1428322166.0,54f4c019c96da177618b4df1,1
1758,F,M,23,3,1241,38,0,True,True,False,CH,Gampelen,Gampelen,63.0,0,0,0,1,0,0,0,2,False,True,True,False,False,False,0,2015-04-06T15:27:03Z,1428334023.0,54fa278d170ba04b738b4b77,1
1759,F,M,20,8,821,45,0,True,True,True,CH,Rubigen,Rubigen,80.9,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,2015-04-08T10:34:10Z,1428489250.0,5521839f180ba02c438b4ed1,1
1760,F,M,23,8,1900,74,2,False,False,False,CH,Walenstadt,Walenstadt,215.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T15:59:22Z,1428335962.0,54f4ce83066ea118438b45fd,1
1761,F,M,21,4,1912,49,0,False,True,False,FR,Villeurbanne,Cuzieu,159.0,0,0,0,1,0,1,0,1,True,False,False,False,False,False,0,2015-04-06T14:57:15Z,1428332235.0,5504d8581c0ba01f408b4c97,1
1762,F,M,24,14,954,32,0,True,True,True,DE,Lahr/Schwarzwald,Lahr/Schwarzwald,222.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-08T14:40:11Z,1428504011.0,54f63f440b6ea123538b49f5,1
1763,F,M,22,5,1613,36,0,False,True,False,DE,Ulm,Heimenkirch,277.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,2015-04-06T14:53:27Z,1428332007.0,55214d58ea6da1c4518b45cc,1
1764,F,M,19,2,1328,40,0,True,True,True,CH,Lausanne,Bevaix,48.9,0,0,0,1,0,1,0,1,True,False,False,False,False,False,0,2015-04-07T12:20:31Z,1428409231.0,54f83bcbc86da129788b4a71,1
1765,F,M,19,3,336,23,1,False,False,True,CH,Basel,Basel,136.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,2015-04-06T19:29:26Z,1428348566.0,55195afdea6da165378b46b6,1
1766,F,none,23,4,1335,162,0,False,False,True,CH,Echandens,Lausanne,0.7,0,0,0,0,0,0,0,1,True,False,False,False,False,False,0,2015-04-01T08:59:59Z,1427878799.0,54f5ab66150ba0b8238b4d49,1
1767,F,M,19,4,773,11,0,False,True,False,CH,Solothurn,Selzach,98.8,0,0,0,1,0,0,0,1,False,False,True,False,False,False,0,2015-04-24T18:56:15Z,1429901775.0,553a91c2086ea1c99d8b4bc0,1
1768,F,M,22,5,562,13,0,False,True,True,CH,Meisterschwanden,Luzern,140.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,2015-04-08T14:44:54Z,1428504294.0,54f60412086ea18c568b45c6,1
1769,F,M,25,7,1017,15,0,True,False,False,DE,Trier,Konz,354.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T16:00:17Z,1428336017.0,54f6196fea6da18b988b4ecc,0
1770,F,M,22,5,1136,10,0,True,True,False,DE,Hagen,Westerburg,460.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,2015-04-06T14:56:43Z,1428332203.0,54f619c41b0ba0d90e8b4920,1
1771,F,M,24,5,4489,174,0,True,True,False,CH,Thun,Solothurn,102.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,2015-04-26T11:47:13Z,1430048833.0,552e3b62c76da104458b45b9,1
1772,F,M,24,5,1040,63,0,False,True,False,CH,Peseux,Peseux,55.1,0,0,0,1,0,0,0,1,True,False,False,False,False,False,0,2015-04-04T18:47:07Z,1428173227.0,550c64edcb6da182588b498c,1
1773,F,M,20,3,5813,327,0,False,True,False,CH,Crissier,Crissier,6.4,0,0,0,1,0,0,0,1,True,False,False,False,False,False,0,2015-04-26T11:21:19Z,1430047279.0,54f711ffe86da1701a8b49f1,1
1774,F,M,22,3,1212,32,0,False,False,False,DE,Köln,Euskirchen,462.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,2015-04-26T18:53:07Z,1430074387.0,55100f00e66da1a7228b45a9,1
1775,F,M,24,1,232,8,0,True,True,True,DE,Frankfurt am Main,Frankfurt am Main,428.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,0,2015-04-06T15:57:54Z,1428335874.0,551d0d4a190ba085378b495a,1
1776,F,M,20,2,2014,67,0,False,True,True,CH,Liestal,Niederdorf,130.0,0,0,0,1,0,1,0,2,False,False,True,False,True,False,0,2015-04-26T11:45:22Z,1430048722.0,55202c8ac96da1362b8b4658,1
1777,F,M,19,13,1257,87,0,False,True,False,CH,Montreux,Montreux,23.4,0,0,0,0,0,0,0,1,True,False,False,False,False,False,0,2015-04-06T12:10:24Z,1428322224.0,54f6dc39160ba0f0608b4927,1
